x	y	landarea	country	npp	potveg	popdens2000	popdens2010	popdens2020	popdens2030	popdens2040	popdens2050	popdens2060	popdens2070	popdens2080	popdens2090	popdens2100	spopdens2000	spopdens2010	spopdens2020	spopdens2030	spopdens2040	spopdens2050	spopdens2060	spopdens2070	spopdens2080	spopdens2090	spopdens2100	sagrsuit	agrsuit	priceindex	biomass	forest	r	gdp2000	gdp2010	gdp2020	gdp2030	gdp2040	gdp2050	gdp2060	gdp2070	gdp2080	gdp2090	gdp2100	builtup2010	builtup2020	builtup2030	builtup2040	builtup2050	builtup2060	builtup2070	builtup2080	crop2010	crop2020	crop2030	crop2040	crop2050	crop2060	crop2070	crop2080	protect	used	fraclongprod	corruption	slashburn	iiasa_region	biomassbl	decherb	decwood	decsoc	caboveha	cbelowha	cdeadha	clitterha	socha	polesreg	ftimber	maie	main	managedshare	managedflag	harvestcosts	simuid	crop2000	builtup2000	countryregmix	road	forloss	globiom_reserved	speciestype	countryregmix_old	afformax
28.75	48.25	2058	224	0.207669726	9	30	27	22	18	15	12	11	10	9	8	8	3.7	3.43	2.98	2.62	2.35	2.08	1.99	1.9	1.81	1.72	1.72	10	0.534330479	0.704519119	72.83653336	0.083886742	0.14	0.254562	0.3205613	0.4217676	0.6099576	0.999007	1.579463	2.097008	2.50243	2.770994	3.011147	3.269533	0.0417671	0.04023872	0.03890089	0.03784273	0.03673095	0.03634506	0.0359575	0.03556421	0.5778366	0.577342	0.5775412	0.5773768	0.5765643	0.5759106	0.5773123	0.5789832	0	1	0.44939271	0.64166667	0.1	5	30.4679	0.267495866	0.146102254	0.002674959	55.77730538	15.233967	10.926431	13.63636	160.636422	10	4	1.526286681	1.0932689520000001	0.994726	1	108.4695	60179	0.57783699	0.0417671017	29	0.22254616099999999	1.8499999999999999e-005	0.33827668500000002	7	32	0.005801224
29.25	49.75	1997	224	0.205839391	8	23	21	17	14	11	9	8	7	7	6	6	3.07	2.89	2.53	2.26	1.99	1.81	1.72	1.63	1.63	1.54	1.54	10	0.765882877	0.704519119	78.53873327	0.097615393	0.14	0.199037	0.2505973	0.3297149	0.4768315	0.7808786	1.234328	1.63943	1.956539	2.16521	2.354432	2.556699	0.000205611	0.000190427	0.000178603	0.000165851	0.000156886	0.00015231	0.000147612	0.000147612	0.006100089	0.006094851	0.006096636	0.006094893	0.006086271	0.00607933	0.006091922	0.006106944	0	1	0.44939271	0.64166667	0.1	5	30.339	0.300702319	0.162998525	0.003007023	55.54133725	15.169519	10.880207	13.527097	160.837403	10	4	1.5249536210000001	1.0923149649999999	0.99815100000000001	1	107.0883	58020	0.00610009022	0.000205610995	29	0.23385077600000001	2.4600000000000002e-005	0.792476395	3	32	0.005801224
24.25	50.75	1956	224	0.204594764	4	70	63	53	43	35	29	25	23	21	19	19	7.3	6.67	5.77	4.87	4.15	3.61	3.25	3.07	2.89	2.71	2.71	10	0.765882877	0.704519119	70.08429966	0.189609118	0.14	0.5893601	0.7422253	0.9766158	1.411965	2.313483	3.657924	4.855561	5.793616	6.41791	6.976038	7.569715	0.000300463	0.000278492	0.000254963	0.000235015	0.00022	0.000210117	0.000205087	0.000199937	0.006377532	0.006371764	0.006372979	0.006371063	0.006361591	0.00635397	0.006362569	0.006372839	0	1	0.44939271	0.64166667	0.1	5	29.4167	0.312545568	0.168820164	0.003125456	53.8529079	14.708373	10.549454	13.559173	155.369016	10	4	1.5169662829999999	1.086591044	0.98916999999999999	1	105.539	56570	0.00637752982	0.000300462998	29	0.23210633899999999	0.00018628199999999999	0.63561224500000002	7	32	0.001100104
26.75	51.75	1914	224	0.210305407	4	18	16	14	11	9	7	6	6	5	5	5	2.62	2.44	2.26	1.99	1.81	1.63	1.54	1.54	1.45	1.45	1.45	10	0.765882877	0.704519119	69.54030484	0.407766239	0.14	0.1559054	0.1962868	0.2583704	0.3736189	0.6124154	0.9686775	1.287071	1.534491	1.701002	1.847885	2.006826	0.000130664	0.000123058	0.000111619	0.000103986	0.0000962	0.0000923	0.0000923	0.0000881	0.003527201	0.003524063	0.003526234	0.00352519	0.003520026	0.003515871	0.003531092	0.003549232	0	1	0.44939271	0.64166667	0.1	5	31.8498	0.313715707	0.169388322	0.003137157	58.30710466	15.924909	11.422004	13.64732	168.494556	10	4	1.514740846	1.085001066	0.94476499999999997	1	104.2131	55135	0.00352720008	0.000130664004	29	0.19226750300000001	0.00076547599999999996	0.58464987700000004	5	32	0
29.25	49.25	2018	224	0.220225819	8	24	21	18	15	12	10	9	8	7	6	6	3.16	2.89	2.62	2.35	2.08	1.9	1.81	1.72	1.63	1.54	1.54	10	0.597388613	0.704519119	77.8768354	0.086813252	0.14	0.2044628	0.2575618	0.3388806	0.490092	0.8030716	1.269864	1.686596	2.011956	2.229567	2.421797	2.627045	0.0221098	0.02110249	0.02009037	0.01905972	0.0183843	0.01804419	0.01770412	0.0173532	0.5548275	0.5543901	0.5546227	0.554477	0.5537564	0.5531761	0.5548109	0.5567596	0	1	0.44939271	0.64166667	0.1	5	32.5857	0.286396525	0.155811538	0.002863965	59.65435305	16.292871	11.685921	14.234089	167.642985	10	4	1.5138594839999999	1.084365075	0.99663100000000004	1	107.8451	58740	0.554827988	0.0221097991	29	0.24182358800000001	3.8800000000000001e-005	0.358359237	7	32	0.005801224
23.75	48.75	2038	224	0.215649983	8	34	31	26	21	17	14	12	11	10	9	9	4.06	3.79	3.34	2.89	2.53	2.26	2.08	1.99	1.9	1.81	1.81	2.804674144	0.100259675	0.704519119	40.68071831	0.914829405	0.14	0.2909886	0.366443	0.4820921	0.6971082	1.141989	1.805736	2.39676	2.860447	3.168637	3.443246	3.738389	0.004392655	0.002657061	0.001085879	0.000691951	0.000658253	0.000656517	0.00065643	0.000656426	0.0318892	0.03187807	0.03189917	0.03189552	0.03187747	0.03186292	0.03201053	0.03218695	0	1	0.44939271	0.64166667	0.1	5	32.4446	0.621919089	0.250489346	0.006219191	59.39595175	16.222296	11.635302	13.942338	169.445586	10	4	1.5129671060000001	0.90310756999999997	0.98642700000000005	1	124.9374	59449	0.0318892002	0.00439266022	29	0.062315995999999999	0.002108455	0.042790698000000002	6	32	0.003430885
29.25	48.75	2038	224	0.206791165	4	41	37	31	25	20	17	15	13	12	11	11	4.69	4.33	3.79	3.25	2.8	2.53	2.35	2.17	2.08	1.99	1.99	10	0.597388613	0.704519119	72.86393195	0.174002911	0.14	0.3476603	0.4378495	0.5761201	0.8329982	1.365041	2.158145	2.865244	3.419204	3.788123	4.116567	4.467005	0.03184047	0.03021223	0.02860624	0.02720469	0.02634237	0.02574883	0.02516449	0.02486562	0.4200853	0.4198258	0.4201421	0.4200557	0.419628	0.4192836	0.4214999	0.424138	0	1	0.44939271	0.64166667	0.1	5	30.5335	0.278038568	0.151545069	0.002780386	55.89724802	15.266726	10.949927	13.568013	161.594642	10	4	1.500539909	1.0748252060000001	0.99641500000000005	1	107.7081	59460	0.420085013	0.0318404995	29	0.23699705600000001	0.00012837499999999999	0.405911778	7	32	0.005801224
29.75	49.75	1997	224	0.190098517	9	30	27	23	18	15	12	11	10	9	8	8	3.7	3.43	3.07	2.62	2.35	2.08	1.99	1.9	1.81	1.72	1.72	10	0.765882877	0.704519119	80.75143277	0.08389749	0.14	0.2577966	0.3245904	0.4271307	0.617322	1.011104	1.59888	2.121968	2.530697	2.802178	3.044283	3.303318	0.000412852	0.000398335	0.000377733	0.000364813	0.000351595	0.000346864	0.000341888	0.000336746	0.005681573	0.005676978	0.005678571	0.005677043	0.005669488	0.005663404	0.00567463	0.005688029	0	1	0.44939271	0.64166667	0.1	5	28.2251	0.300404791	0.162850691	0.003004048	51.671324	14.112536	10.122095	12.708158	155.674723	10	4	1.5000992280000001	1.0745072099999999	0.99862099999999998	1	107.1844	58021	0.00568157015	0.000412852009	29	0.25838758099999998	4.87e-006	0.76939601300000005	3	32	0.005801224
26.25	50.75	1956	224	0.195223453	4	640	604	584	557	522	479	454	433	418	411	411	10	10	10	10	10	10	10	10	10	10	10	10	0.765882877	0.704519119	45.71121841	0.31914617	0.14	7.454762	9.715845	10	10	10	10	10	10	10	10	10	0.000405303	0.000372348	0.000325198	0.000265532	0.000182763	0.000138108	0.0000974	0.0000639	0.005494889	0.005489321	0.005490849	0.005489009	0.00547997	0.005472723	0.005483482	0.005496312	0	1	0.44939271	0.64166667	0.1	5	28.2619	0.309276842	0.16722612	0.003092768	51.73870314	14.130939	10.135294	13.066249	153.138565	10	4	1.4996475309999999	1.0741892150000001	0.99667700000000004	1	105.533	56574	0.0054948898	0.000405302999	29	0.19222903899999999	0.00020446599999999999	0.57002193800000001	7	32	0
26.25	51.25	1935	224	0.192148491	4	30	26	22	18	14	12	11	9	8	8	8	3.7	3.34	2.98	2.62	2.26	2.08	1.99	1.81	1.72	1.72	1.72	10	0.765882877	0.704519119	58.44271399	0.421561746	0.14	0.2501638	0.3150274	0.4144979	0.599468	0.9819584	1.553235	2.061924	2.459396	2.722433	2.957828	3.208948	0.01330264	0.01187022	0.0103314	0.008578186	0.007615107	0.00712963	0.006135715	0.005616779	0.4202174	0.4197569	0.4199108	0.4197578	0.4190017	0.4183936	0.4194747	0.4207633	0	1	0.44939271	0.64166667	0.1	5	28.952	0.309612725	0.167390381	0.003096127	53.00205344	14.475987	10.382777	12.750762	159.258175	10	4	1.497873791	1.072917232	0.98172499999999996	1	104.6156	55854	0.420217007	0.0133026	29	0.173643411	0.00078333700000000005	0.15822085899999999	7	32	0
29.75	49.25	2018	224	0.209902733	8	33	29	25	20	16	13	12	10	10	9	9	3.97	3.61	3.25	2.8	2.44	2.17	2.08	1.9	1.9	1.81	1.81	10	0.597388613	0.704519119	72.1799277	0.070890986	0.14	0.2789626	0.3513054	0.4622157	0.6681899	1.094814	1.731722	2.299229	2.744657	3.039882	3.303707	3.586568	0.01678347	0.01529896	0.01316566	0.01133249	0.009834117	0.00929188	0.008084773	0.008084773	0.5870003	0.5865198	0.5867332	0.5865735	0.5857841	0.5851487	0.5866512	0.5884431	0	1	0.44939271	0.64166667	0.1	5	30.8934	0.284350765	0.154771518	0.002843508	56.55619549	15.446698	11.079011	13.736186	162.205651	10	4	1.4916601920000001	1.0684652939999999	0.99941899999999995	1	107.8176	58741	0.587000012	0.0167835001	29	0.26362735399999998	4.1099999999999996e-006	0.34210870300000001	7	32	0.005801224
24.75	51.25	1935	224	0.210781294	4	26	23	20	16	13	11	9	8	8	7	7	3.34	3.07	2.8	2.44	2.17	1.99	1.81	1.72	1.72	1.63	1.63	10	0.765882877	0.704519119	62.23871317	0.38775115	0.14	0.2223449	0.2800459	0.3685437	0.5328904	0.8731527	1.380426	1.832993	2.188883	2.424941	2.634946	2.859234	0.02281821	0.02222221	0.02140666	0.02077531	0.02033944	0.01989063	0.01966151	0.01966151	0.4983731	0.4979058	0.4980062	0.4978506	0.4970808	0.4964616	0.4971689	0.498014	0	1	0.44939271	0.64166667	0.1	5	30.982	0.308436489	0.166814694	0.003084365	56.71836944	15.490991	11.11078	13.785129	162.286741	10	4	1.489434755	1.0668753150000001	0.99885199999999996	1	104.7467	55851	0.498373002	0.0228182003	29	0.177777778	0.00080701199999999996	0.11387575899999999	5	32	0.0000327
25.25	50.75	1956	224	0.193466332	4	940	888	858	818	767	704	668	637	614	604	604	10	10	10	10	10	10	10	10	10	10	10	10	0.597388613	0.704519119	69.3416652	0.133817701	0.14	10	10	10	10	10	10	10	10	10	10	10	0.000208564	0.000145784	0.0000535	0.000000676	0.000000308	0.000000290	0.000000290	0.000000290	0.006423779	0.006417448	0.006418435	0.006416348	0.006406022	0.006397709	0.006404696	0.006413041	0	1	0.44939271	0.64166667	0.1	5	28.4972	0.304812188	0.165032937	0.003048122	52.16949998	14.248599	10.219685	12.909517	155.628988	10	4	1.486327956	1.0646493459999999	0.999722	1	105.9061	56572	0.00642378023	0.000208564001	29	0.16513292399999999	4.6699999999999997e-005	0.78578716500000001	5	32	0.0000327
29.25	48.25	2058	224	0.212099134	4	26	23	19	15	12	10	9	8	7	7	7	3.34	3.07	2.71	2.35	2.08	1.9	1.81	1.72	1.63	1.63	1.63	10	0.567669007	0.704519119	59.49383563	0.179430749	0.14	0.2163325	0.2724178	0.3584597	0.5182233	0.8493849	1.342976	1.782893	2.127745	2.357343	2.561237	2.779407	0.03544482	0.0340771	0.03268077	0.0315705	0.03078245	0.03036704	0.02994398	0.02952215	0.448007	0.4477072	0.4480024	0.4479025	0.4474087	0.447011	0.4490808	0.4515455	0	1	0.44939271	0.64166667	0.1	5	31.5073	0.270273083	0.147542158	0.002702731	57.6800563	15.753649	11.299169	13.811454	165.098587	10	4	1.4854465939999999	1.0640133549999999	0.99412199999999995	1	109.2168	60180	0.448006988	0.0354447998	29	0.22011661800000001	0.00014980500000000001	0.372562263	7	32	0.005801224
30.25	50.25	1976	224	0.200604635	4	484	458	442	422	395	363	344	328	316	311	311	10	10	10	10	10	10	10	10	10	10	10	10	0.672052911	0.704519119	57.45476245	0.21416019	0.14	5.64579	7.35816	10	10	10	10	10	10	10	10	10	0.1070608	0.1059317	0.1045003	0.1025284	0.1001388	0.09870546	0.09747653	0.09654334	0.4562558	0.4558558	0.4560999	0.4559667	0.455309	0.45478	0.4565088	0.4585703	0	1	0.44939271	0.64166667	0.1	5	29.0887	0.320620319	0.172713068	0.003206203	53.25237268	14.544354	10.431813	13.328148	155.513205	10	4	1.484554216	1.0633773639999999	0.99667499999999998	1	107.0669	57302	0.456256002	0.107060999	29	0.25404858299999999	0.000116408	0.32958401700000001	3	32	0
24.25	48.25	2058	224	0.20254479	8	27	24	20	16	13	11	9	8	8	7	7	3.43	3.16	2.8	2.44	2.17	1.99	1.81	1.72	1.72	1.63	1.63	1.689294589	0.038294144	0.704519119	39.14653799	0.956138164	0.14	0.2260836	0.2846591	0.3745719	0.541537	0.8875538	1.40354	1.862876	2.222872	2.463106	2.67778	2.907266	0.001040525	0	0	0	0	0	0	0	0.03215991	0.03214351	0.03214936	0.03214389	0.03211684	0.03209505	0.03213588	0.03218493	0	1	0.44939271	0.64166667	0.1	5	30.396	0.561054164	0.224904361	0.005610542	55.64562543	15.198002	10.900636	13.291331	163.09747	10	4	1.4820753870000001	0.88466382300000002	0.98447399999999996	1	127.9448	60170	0.0321598984	0.00104053004	29	0.038872692	0.002900971	0.011701926	6	32	0.00329218
25.25	51.25	1935	224	0.204667977	4	15	14	11	9	7	6	5	5	4	4	4	2.35	2.26	1.99	1.81	1.63	1.54	1.45	1.45	1.36	1.36	1.36	10	0.765882877	0.704519119	47.29269605	0.592526847	0.14	0.1318134	0.1659676	0.2183962	0.3156371	0.5169627	0.8180303	1.085874	1.294745	1.434965	1.559634	1.693521	0.01019105	0.008965285	0.008126717	0.007230262	0.006742437	0.006230658	0.006230658	0.00569689	0.3280701	0.3278215	0.3279778	0.327895	0.3274855	0.3271559	0.3282515	0.3295597	0	1	0.44939271	0.64166667	0.1	5	30.5588	0.307763537	0.166484757	0.003077635	55.9437044	15.279414	10.959028	13.418245	162.988587	10	4	1.4787812979999999	1.0592434209999999	0.99790000000000001	1	103.5207	55852	0.328070015	0.0101910997	29	0.15968992200000001	0.0012224600000000001	0.079403049000000003	7	32	0.0000327
25.25	51.75	1914	224	0.21546695	4	17	15	13	10	8	7	6	5	5	4	4	2.53	2.35	2.17	1.9	1.72	1.63	1.54	1.45	1.45	1.36	1.36	3.173928425	0.120773801	0.704519119	73.33006305	0.529268296	0.14	0.1460441	0.1839083	0.2419635	0.3499102	0.5730107	0.9056152	1.202622	1.434279	1.589792	1.72547	1.872601	0.000110212	0.00010211	0.0000894	0.0000803	0.0000755	0.0000704	0.0000652	0.0000652	0.003473721	0.003468636	0.003469442	0.003467755	0.003459412	0.003452719	0.003458373	0.003465129	0	1	0.44939271	0.64166667	0.1	5	31.8505	0.31149937	0.168311071	0.003114994	58.30841244	15.925266	11.42226	13.998895	165.439481	10	4	1.4774482390000001	1.058289434	0.99364699999999995	1	103.9885	55132	0.00347372005	0.000110211004	29	0.18338557999999999	0.0010972029999999999	0.459641256	5	32	0.0000327
25.75	51.25	1935	224	0.188268182	4	15	14	11	9	7	6	5	5	4	4	4	2.35	2.26	1.99	1.81	1.63	1.54	1.45	1.45	1.36	1.36	1.36	7.617228425	0.367623801	0.704519119	44.12028659	0.580014453	0.14	0.1316073	0.165676	0.2179413	0.315098	0.5158801	0.8159851	1.084328	1.29268	1.432465	1.556752	1.690283	0.0216889	0.02090069	0.02036103	0.01982297	0.01956378	0.01930262	0.01930262	0.01904286	0.3402516	0.3398992	0.3400513	0.339934	0.3393535	0.3388867	0.3399546	0.3412298	0	1	0.44939271	0.64166667	0.1	5	28.1692	0.308562601	0.166876478	0.003085626	51.56905412	14.084604	10.102061	12.584265	156.266499	10	4	1.4756744989999999	1.0570174510000001	0.99504000000000004	1	104.1545	55853	0.340252012	0.0216889009	29	0.157105943	0.0012437469999999999	0.079733951999999997	7	32	0.0000327
30.25	51.25	1886	224	0.208255433	8	7	6	5	4	3	3	2	2	2	2	1	1.63	1.54	1.45	1.36	1.27	1.27	1.18	1.18	1.18	1.18	1.09	10	0.597388613	0.704519119	51.74987114	0.643956086	0.14	0.06120151	0.07715353	0.1014633	0.1466325	0.240347	0.3793615	0.5027196	0.6009103	0.6649837	0.7207183	0.7803798	0.01332661	0.0130012	0.01266708	0.0123215	0.0123215	0.01196451	0.01196451	0.01196451	0.2106893	0.2105639	0.2110044	0.2109625	0.2107551	0.2105881	0.2136657	0.2173245	0	1	0.44939271	0.64166667	0.1	5	30.5998	0.305656642	0.165449132	0.003056566	56.01880195	15.299925	10.973739	13.659983	161.185017	10	4	1.4743414399999999	1.056063464	0.98140700000000003	1	104.6896	55862	0.210688993	0.0133266002	29	0.206256628	0.00071761299999999997	0.145354608	3	32	0
29.75	48.75	2038	224	0.21037862	4	30	26	22	18	15	12	11	9	9	8	8	3.7	3.34	2.98	2.62	2.35	2.08	1.99	1.81	1.81	1.72	1.72	10	0.597388613	0.704519119	69.13533668	0.045934716	0.14	0.2505554	0.3155174	0.4151348	0.6003729	0.9836931	1.555263	2.064856	2.464415	2.729538	2.966994	3.218827	0.03399361	0.03262751	0.03127187	0.03024416	0.02915139	0.02876456	0.02795236	0.02795235	0.539826	0.5394128	0.5396669	0.5395293	0.5388489	0.5383009	0.5400866	0.5422147	0	1	0.44939271	0.64166667	0.1	5	31.0459	0.275343804	0.150160014	0.002753438	56.83535232	15.522942	11.133696	13.750013	162.963267	10	4	1.473460078	1.0554274729999999	0.99938499999999997	1	107.4857	59461	0.539825976	0.0339936018	29	0.25613346399999998	2.6599999999999999e-006	0.40512092399999999	7	32	0.005801224
25.75	50.75	1956	224	0.210012553	4	30	26	22	18	15	12	11	9	9	8	8	3.7	3.34	2.98	2.62	2.35	2.08	1.99	1.81	1.81	1.72	1.72	10	0.765882877	0.704519119	62.75250447	0.370467214	0.14	0.2512918	0.3164623	0.4163634	0.6021186	0.9864437	1.559878	2.071992	2.471889	2.737813	2.977508	3.232265	0.00018281	0.000170597	0.000157484	0.00014748	0.000136993	0.000133373	0.000126051	0.000126051	0.005854058	0.005848641	0.005850494	0.005848692	0.005839783	0.005832613	0.005845642	0.005861172	0	1	0.44939271	0.64166667	0.1	5	31.0155	0.305023394	0.16513709	0.003050234	56.77974676	15.507755	11.122803	13.728777	162.973191	10	4	1.472127019	1.054473486	0.98636000000000001	1	105.1571	56573	0.00585405994	0.000182810007	29	0.20143149299999999	0.00029995500000000002	0.62367872800000002	7	32	0.0000327
30.25	49.75	1997	224	0.205034044	9	35	31	26	21	17	14	13	11	10	10	9	4.15	3.79	3.34	2.89	2.53	2.26	2.17	1.99	1.9	1.9	1.81	9.6851125	0.48250625	0.704519119	70.44986349	0.110106136	0.14	0.2962598	0.3730718	0.4908991	0.7097635	1.162665	1.838613	2.439663	2.910802	3.223595	3.502322	3.802109	0.000502564	0.00049279	0.000483258	0.000475567	0.000469716	0.000467762	0.000463826	0.000461847	0.005592891	0.00558722	0.00558879	0.005586903	0.005577572	0.005570072	0.005581166	0.005594395	0	1	0.44939271	0.64166667	0.1	5	30.1626	0.299255968	0.162279177	0.00299256	55.21833961	15.081301	10.816933	13.494084	160.118203	10	4	1.471686338	1.0541554909999999	0.99648000000000003	1	108.0154	58022	0.00559289008	0.000502563023	29	0.25838758099999998	3.8500000000000001e-005	0.72113703399999995	5	32	0.008055603
30.25	49.25	2018	224	0.201153736	9	31	28	23	19	15	13	11	10	9	8	8	3.79	3.52	3.07	2.71	2.35	2.17	1.99	1.9	1.81	1.72	1.72	10	0.597388613	0.704519119	67.19247984	0.045910165	0.14	0.2625608	0.3307117	0.4351634	0.6291583	1.030963	1.629741	2.164242	2.582274	2.860078	3.10742	3.372306	0.02908603	0.02754026	0.02617246	0.024649	0.023806	0.02291806	0.02246181	0.02201562	0.5586938	0.5582544	0.5584854	0.5583391	0.5576158	0.5570337	0.5586582	0.5605949	0	1	0.44939271	0.64166667	0.1	5	29.9441	0.281816509	0.153479249	0.002818165	54.81840043	14.972069	10.738588	13.253268	160.871166	10	4	1.460581184	1.0462056	0.99995699999999998	1	108.0359	58742	0.558694005	0.0290859994	29	0.238354807	7.1199999999999996e-006	0.36648204899999998	7	32	0.008055603
29.25	47.75	2078	224	0.203496563	9	18	16	13	11	9	7	6	6	5	5	5	2.62	2.44	2.17	1.99	1.81	1.63	1.54	1.54	1.45	1.45	1.45	9.6851125	0.48250625	0.704519119	75.327649	0.06634318	0.14	0.1541983	0.1941614	0.2554578	0.3691831	0.6048323	0.9568489	1.270308	1.517021	1.680601	1.825292	1.980853	0.04264378	0.04200929	0.0415731	0.04113927	0.04070244	0.04047978	0.04047978	0.04025438	0.6882067	0.6870671	0.6871955	0.6868169	0.6849458	0.6834466	0.6843587	0.6854468	0	1	0.44939271	0.64166667	0.1	5	29.5038	0.265381195	0.145003092	0.002653812	54.01222119	14.751885	10.580662	13.472925	156.598215	10	4	1.453034527	1.0407996740000001	0.98333300000000001	1	110.7135	60900	0.688206971	0.0426438004	29	0.27526467799999998	7.3000000000000004e-006	0.24545014700000001	7	32	0
30.75	50.75	1786	224	0.196431473	8	40	35	30	24	20	16	14	13	12	11	11	4.6	4.15	3.7	3.16	2.8	2.44	2.26	2.17	2.08	1.99	1.99	10	0.672052911	0.704519119	53.51070587	0.431235865	0.14	0.3363695	0.4235519	0.5572518	0.8058469	1.320078	2.086918	2.769797	3.305385	3.660311	3.975714	4.315026	0.00026768	0.000258741	0.000249392	0.000242934	0.000236288	0.000233051	0.000231433	0.000229801	0.002504357	0.002503128	0.002507568	0.002507158	0.002505128	0.002503493	0.002534536	0.002571398	0	1	0.44939271	0.64166667	0.1	5	28.847	0.312796453	0.168942093	0.003127965	52.80982083	14.423484	10.345119	13.070063	156.278175	10	4	1.4472616089999999	1.036665731	0.999305	1	105.2736	56583	0.00250435993	0.000267680007	29	0.25363941800000001	0.00063078400000000001	0.38812366100000001	5	32	0
23.75	51.25	1935	224	0.197602887	4	27	24	20	16	13	11	10	9	8	7	7	3.43	3.16	2.8	2.44	2.17	1.99	1.9	1.81	1.72	1.63	1.63	5.354289384	0.241904966	0.704519119	63.52544068	0.418522501	0.14	0.2288017	0.2881112	0.3791601	0.5482544	0.8980535	1.420305	1.885585	2.250833	2.492439	2.707018	2.936948	0.000169195	0.000156303	0.000143191	0.000132776	0.00012568	0.000122168	0.00011859	0.000114875	0.003380292	0.003377319	0.003379549	0.003378562	0.003373681	0.003369757	0.003385396	0.003404034	1	1	0.44939271	0.64166667	0.1	5	29.3679	0.307847689	0.166526038	0.003078477	53.76354951	14.683967	10.531949	13.081232	159.040268	10	4	1.4463802480000001	1.03602974	0.99263999999999997	1	104.3913	55849	0.00338029	0.000169195002	29	0.197416021	0.001150192	0.44644974999999998	7	32	0.035591265
30.75	51.25	1910	224	0.204631371	8	17	15	13	10	8	7	6	5	5	5	4	2.53	2.35	2.17	1.9	1.72	1.63	1.54	1.45	1.45	1.45	1.36	5.354289384	0.241904966	0.704519119	52.70828445	0.605581502	0.14	0.1491916	0.187831	0.2472124	0.3574166	0.5851693	0.9253967	1.228183	1.466139	1.62496	1.767201	1.91695	0.006498443	0.005535216	0.003902801	0.002690566	0.002016515	0.001316991	0.00070261	0.00070261	0.2121696	0.2120259	0.2124121	0.2123643	0.2121278	0.2119376	0.214636	0.2178416	1	1	0.44939271	0.64166667	0.1	5	30.7733	0.302696697	0.163987563	0.003026967	56.33631982	15.386645	11.035939	13.388296	164.44823	10	4	1.4459285500000001	1.0357117440000001	0.98674099999999998	1	104.4785	55863	0.212170005	0.00649844017	29	0.24345549699999999	0.0011527250000000001	0.18224889599999999	3	32	0
30.75	51.75	1914	224	0.214551782	8	13	12	10	8	6	5	5	4	4	3	3	2.17	2.08	1.9	1.72	1.54	1.45	1.45	1.36	1.36	1.27	1.27	5.549344349	0.252741353	0.704519119	73.10242203	0.415443952	0.14	0.1138908	0.1434328	0.1886027	0.2727882	0.4471344	0.7071242	0.9383265	1.11903	1.238471	1.346566	1.460105	0.000113858	0.000107671	0.00010128	0.0000948	0.0000914	0.0000914	0.0000880	0.0000880	0.003559049	0.003556206	0.003558746	0.003557798	0.003553108	0.003549332	0.003567125	0.003588309	0	1	0.44939271	0.64166667	0.1	5	31.9699	0.305361195	0.165303591	0.003053612	58.52698387	15.984962	11.465076	13.923171	166.818346	10	4	1.443714129	1.0341217659999999	0.97609599999999996	1	105.2833	55143	0.00355904992	0.000113857997	29	0.321316614	0.00063296499999999998	0.53169968700000003	5	32	0
30.75	50.25	1874	224	0.20397245	4	26	23	20	16	13	11	9	8	7	7	7	3.34	3.07	2.8	2.44	2.17	1.99	1.81	1.72	1.63	1.63	1.63	10	0.628023973	0.704519119	0.619340855	0.309779681	0.14	0.2220241	0.279559	0.3677453	0.5316733	0.8711566	1.377325	1.82763	2.181106	2.417825	2.630147	2.852792	0.09319978	0.09295724	0.09263278	0.09238947	0.09222682	0.09206383	0.09198219	0.09190063	0.5146452	0.5144121	0.5146435	0.5145657	0.5141806	0.5138704	0.5154915	0.5174207	0	1	0.44939271	0.64166667	0.1	5	28.7999	0.317923103	0.171420052	0.003179231	52.7237434	14.399974	10.328257	13.596005	151.60746	10	4	1.4432734490000001	1.0338037710000001	1	1	107.44	57303	0.51464498	0.093199797	29	0.315901814	0.00041940499999999997	0.17557510000000001	3	32	0
29.75	48.25	2058	224	0.209097386	4	28	25	21	17	14	12	10	9	8	8	7	3.52	3.25	2.89	2.53	2.26	2.08	1.9	1.81	1.72	1.72	1.63	10	0.597388613	0.704519119	76.3280901	0.112068395	0.14	0.2401613	0.3024732	0.3979558	0.5752406	0.942517	1.49102	1.979215	2.362651	2.615875	2.840398	3.083833	0.04408904	0.04273473	0.04123449	0.03996773	0.03905038	0.03809479	0.03761499	0.03715443	0.5087118	0.5082336	0.508493	0.5083339	0.5075473	0.5069147	0.5087394	0.5109135	0	1	0.44939271	0.64166667	0.1	5	31.2116	0.266417052	0.145541802	0.002664171	57.1387571	15.605808	11.193131	13.642187	164.846832	10	4	1.4401666500000001	1.0315778010000001	0.99558999999999997	1	108.9492	60181	0.508711994	0.0440890007	29	0.17055393599999999	5.0000000000000002e-005	0.37921979	3	32	0.005801224
